id;city_id;type_id;total_area;rooms;ceiling_height;floors_total;living_area;floor;is_apartment;open_plan;kitchen_area;balcony;airports_nearest;parks_around3000;ponds_around3000
335;6X8I;F8EM;163,4;5;3,5;5;119,5;2;0;0;10;;26791;1;0
336;6X8I;F8EM;79;3;2,9;12;47;11;0;0;15;5;38622;0;0
337;6X8I;F8EM;55;2;2,7;9;31,2;4;0;0;8,5;2;34589;0;0
338;FMVZ;IZIQ;40;1;2,6;19;18;15;0;0;11,3;1;11858;0;0
339;6X8I;F8EM;46,2;2;2,5;5;28,7;3;0;0;6,4;1;26990;0;0
340;6X8I;F8EM;32,2;1;2,65;9;19;5;0;0;6,5;2;46240;1;0
341;6X8I;F8EM;30;1;2,5;9;16;5;0;0;7;;14442;1;1
342;6X8I;F8EM;85;3;2,78;25;49;14;0;0;13;2;39653;0;0
343;FJEG;F8EM;58,5;2;;24;29,1;8;0;0;7,7;;28554;0;3
344;6X8I;F8EM;46,9;2;3;5;28,3;5;0;0;7,9;1;31037;1;3
345;6X8I;F8EM;33;1;2,5;15;18,6;1;0;0;6,3;2;51144;0;0
346;8NLV;9N9J;48,2;3;2,5;5;33,6;5;0;0;5,5;1;;;
347;Y2IW;9N9J;72;2;2,7;10;42;3;0;0;12;;;;
348;6X8I;F8EM;34,4;1;2,55;16;18,6;5;0;0;7,1;;21297;1;2
349;4KU1;9N9J;25;0;;14;17;1;0;1;;0;;;
350;TXOA;9N9J;52,5;2;;16;30;13;0;0;10;;;;
351;6X8I;F8EM;87,1;3;3,1;5;66,9;2;0;0;9,5;;32758;0;2
352;6X8I;F8EM;48,6;1;;11;13;3;0;0;15;2;23609;0;1
353;6X8I;F8EM;43,5;1;3;5;25;4;0;0;9,4;;10527;1;0
354;6X8I;F8EM;42,6;2;2,7;11;29;2;0;0;10;;34496;1;3
355;R9I0;F8EM;55,2;2;25;5;32;2;0;0;;2;;;
356;6X8I;F8EM;69,7;3;2,5;9;42;4;0;0;7,9;;44812;1;0
357;6X8I;F8EM;65,7;2;2,76;11;30,9;6;0;0;13,1;1;31364;1;0
358;6X8I;F8EM;50;2;;9;32;7;0;0;6;;43033;0;0
359;6X8I;F8EM;83,1;4;3,05;6;56,5;4;0;0;8,9;;24654;0;0
360;187Y;IZIQ;57,84;2;2,65;27;;13;0;0;10,19;2;;;
361;6X8I;F8EM;69,2;3;;12;43,78;12;0;0;7,06;;12952;1;1
362;4T1U;IZIQ;61;2;2,65;10;35;4;0;0;10,5;2;55827;0;0
363;R27I;F8EM;101;4;2,6;8;;7;0;0;16,5;2;26876;0;0
364;3SXT;F8EM;32;1;2,65;9;18;2;0;0;6;;;;
365;4T1U;IZIQ;58,2;2;2,58;13;34,4;1;0;0;10,6;0;54171;0;0
366;6X8I;F8EM;29,9;1;2,5;5;15,4;5;0;0;7,2;;44734;0;0
367;FMVZ;IZIQ;40;1;2,6;5;17,7;5;0;0;11,2;;18459;0;0
368;6X8I;F8EM;85;3;3,7;6;56,5;6;0;0;22;;27084;2;1
369;4KU1;F8EM;41,4;1;2,7;18;16,7;10;0;0;10,9;;;;
370;XNS3;IZIQ;42;1;;10;18;5;0;0;12;;;;
371;6X8I;F8EM;65;2;;12;30,04;2;0;0;10,2;5;18621;1;2
372;6VBQ;IZIQ;35,86;1;;12;17;2;0;0;9,6;;;;
373;6X8I;F8EM;55,4;3;;5;40,4;3;0;0;5;;29535;2;0
374;6VBQ;IZIQ;70;2;;25;35;9;0;0;15;1;;;
375;6X8I;F8EM;140;3;2,8;25;60;21;0;0;30;4;37199;0;0
376;L1Y8;F8EM;84;2;2,75;3;41;1;0;0;13;;73827;0;0
377;6X8I;F8EM;41;3;2,5;5;28,4;2;0;0;5,3;;11813;0;1
378;WVV2;EQUI;42,5;2;2,5;4;26;4;0;0;5,5;0;;;
379;6X8I;F8EM;96;2;3;7;20;1;0;0;36;2;23843;0;3
380;6X8I;F8EM;40;1;2,65;17;18;2;0;0;11,4;2;14932;1;1
381;S4Y8;F8EM;86,3;4;3;3;63;3;0;0;7,3;1;;;
382;LV8Y;F8EM;37;1;;5;;4;0;0;;;;;
383;6X8I;F8EM;66;3;2,7;9;42;8;0;0;8,5;;51048;0;1
384;6X8I;F8EM;41,5;1;2,7;17;16,5;14;0;0;11,7;2;17209;1;2
385;6X8I;F8EM;36,8;1;2,6;10;17,7;6;0;0;8,3;1;36614;0;0
386;A7AP;F8EM;40;1;2,65;5;23;2;0;0;9;2;;;
387;VLGF;F8EM;65;2;;5;26;3;0;0;25;;21037;0;1
388;6X8I;F8EM;36,5;1;;16;16,3;12;0;0;9;;33562;0;1
389;6X8I;F8EM;103,8;4;;5;74,6;3;0;0;9,5;;13398;0;0
390;6X8I;F8EM;70,5;3;2,65;16;42,4;10;0;0;10,8;;36382;0;1
391;6X8I;F8EM;71;2;3;25;33;19;0;0;14,2;2;51468;0;1
392;6X8I;F8EM;41,3;2;2,55;5;;3;0;0;;;40806;1;0
393;2C87;EQUI;44,8;2;2,5;5;28;4;0;0;5,6;0;;;
394;6X8I;F8EM;37;1;;9;17,8;9;0;0;8,3;0;34517;1;3
395;W0ZR;F8EM;44;2;2,5;5;27;5;0;0;6;1;;;
396;6X8I;F8EM;43;2;;5;28;3;0;0;5,1;0;10989;0;0
397;6X8I;F8EM;54;2;;36;21,4;28;0;0;18,7;1;18732;0;3
398;6X8I;F8EM;79,3;2;3;8;43,1;5;0;0;17,6;;39393;1;0
399;6X8I;F8EM;65,3;3;2,5;9;42,7;4;0;0;9,9;;14908;2;0
400;YVBQ;F8EM;31,5;1;2,5;5;16,7;5;0;0;7,7;;45547;0;0
401;6X8I;F8EM;68;3;2,5;5;45;3;0;0;7;1;10809;1;1
402;6X8I;F8EM;55;3;;2;38;2;0;0;5;1;21399;0;1
403;6X8I;F8EM;45;2;;9;28;6;0;0;7;2;32193;0;0
404;6X8I;F8EM;81,2;3;;3;45,7;2;0;0;14,3;0;23128;0;3
405;187Y;IZIQ;65;2;2,75;25;35;5;0;0;13;1;;;
406;6X8I;F8EM;37,5;1;2,55;9;14,6;2;0;0;8,4;;32668;0;0
407;FMVZ;IZIQ;41,5;3;;5;29,6;5;0;0;5,3;0;18055;0;1
408;6X8I;F8EM;89,7;3;;23;47;14;0;0;16,5;0;22212;0;1
409;PJ2I;F8EM;73;3;;18;45;5;0;0;12;5;;;
410;6X8I;F8EM;72;2;2,75;21;35;15;0;0;18;2;43058;1;0
411;6X8I;F8EM;151;3;;8;85;3;0;0;23;1;33255;1;3
412;6X8I;F8EM;30,4;1;2,52;5;18;2;0;0;5,3;1;11940;0;1
413;6X8I;F8EM;37;1;2,7;16;18,5;2;0;0;10;;32969;1;2
414;6X8I;F8EM;41,41;1;;13;12,3;10;0;0;11,24;;35966;0;3
415;6X8I;F8EM;67;3;2,5;10;42,8;1;0;0;8,3;2;45510;1;0
416;6X8I;F8EM;52;2;;12;30,5;12;0;0;9;1;34636;0;0
417;6X8I;F8EM;178;5;3,3;4;126,6;2;0;0;19,4;;24287;0;3
418;6X8I;F8EM;30;1;2,6;5;17;3;0;0;5,5;;12810;0;0
419;VLGF;F8EM;38;1;;5;16;5;0;0;10;1;20562;0;1
420;6X8I;F8EM;38,5;1;2,7;25;18;7;0;0;10,2;1;42067;0;0
421;8HJY;F8EM;73,8;3;;5;;2;0;0;;;;;
422;MHKY;F8EM;55,2;3;2,5;5;38,5;5;0;0;4,5;;;;
423;FMVZ;IZIQ;41;1;2,6;10;18,7;9;0;0;10,7;;12003;0;0
424;6X8I;F8EM;98;3;2,65;3;88;3;0;0;;1;39363;0;0
425;6X8I;F8EM;58,7;2;2,75;23;32,7;9;0;0;11,8;2;22219;0;1
426;6X8I;F8EM;77;3;;5;40;3;0;0;13,3;;25019;2;0
427;6X8I;F8EM;38,7;1;;12;16,5;3;0;0;10;;19826;0;1
428;FJEG;F8EM;34;1;2,5;9;19;1;0;0;7;2;26920;1;1
429;6X8I;F8EM;57;3;;5;37;1;0;0;6;0;45487;0;0
430;6X8I;F8EM;60,6;3;2,55;9;44;6;0;0;7;1;14803;0;1
431;J2O7;F8EM;70;3;3;4;50;3;0;0;9;;;;
432;H8WO;F8EM;36;1;2,5;5;17,1;3;0;0;8,4;2;;;
433;6X8I;F8EM;57,8;3;2,8;5;33,7;4;0;0;9,7;;21545;1;2
434;187Y;IZIQ;43,99;2;;17;;15;0;0;;;;;
435;6X8I;F8EM;61,8;2;;19;34,2;3;0;0;10,6;4;30187;1;1
436;6X8I;F8EM;60,2;3;2,55;9;43;9;0;0;6,4;2;11361;0;0
437;YVBQ;F8EM;37;1;2,55;6;17,8;6;0;0;8,4;;46151;1;1
438;6X8I;F8EM;70;2;;12;;5;0;0;;;23756;1;1
439;VLGF;F8EM;72;3;3;6;42;4;0;0;10;;14691;0;0
440;6X8I;F8EM;27,11;0;;17;24,75;4;0;0;;2;38171;0;2
441;6X8I;F8EM;35,6;1;;10;17;9;0;0;7;1;17944;0;0
442;6X8I;F8EM;35;1;2,7;25;15;24;0;0;9;;43390;0;0
443;6X8I;F8EM;52,4;1;2,6;17;17,7;2;0;0;17,7;2;32127;0;0
444;6X8I;F8EM;47,5;2;2,7;9;28;5;0;0;8;2;32218;0;0
445;6X8I;F8EM;45;2;2,5;9;30;2;0;0;6;;19346;1;1
446;FJEG;F8EM;58;3;2,55;9;38,8;3;0;0;7;;25504;0;0
447;6X8I;F8EM;86,6;3;;13;;6;0;0;;;37412;1;2
448;6X8I;F8EM;58;3;2,5;9;35;5;0;0;6,2;2;50515;0;0
449;6X8I;F8EM;96;4;3,2;4;70,9;4;0;0;9,2;;22986;0;0
450;6X8I;F8EM;53;2;3,5;5;31;4;0;0;7;0;21397;1;2
451;6X8I;F8EM;42;1;;19;18;13;0;0;13;0;27472;1;1
452;0SI2;F8EM;42;2;;5;29;3;0;0;6;1;;;
453;6X8I;F8EM;54,7;3;2,5;5;37,7;1;0;0;5,1;0;16950;0;1
454;6X8I;F8EM;51,6;1;;10;12,7;10;0;0;23,1;2;23562;1;1
455;6X8I;F8EM;65;3;2,55;7;43;2;0;0;7,5;;28927;2;3
456;R9I0;F8EM;54;2;;5;30;1;0;0;8,6;0;;;
457;6X8I;F8EM;70,8;2;;;38,4;12;0;0;10,63;0;37364;2;2
458;4UT1;EQUI;106;5;;5;75,8;1;0;0;12;;;;
459;6X8I;F8EM;51;2;2,55;9;32;5;0;0;6;;48522;0;0
460;6X8I;F8EM;42,4;1;2,5;10;17;2;0;0;10,8;2;13492;0;0
461;6X8I;F8EM;59;3;2,5;9;38,5;7;0;0;7;2;49178;1;0
462;G6ON;F8EM;42,4;2;;4;26,5;4;0;0;5,3;1;;;
463;6X8I;F8EM;50;2;3,1;4;28,5;3;0;0;8,5;0;31662;2;2
464;6X8I;F8EM;280,3;6;5,2;8;159,5;7;0;0;21,1;0;26316;3;1
465;6X8I;F8EM;69,3;2;;5;34;4;0;0;11,33;1;47589;1;0
466;6X8I;F8EM;85;3;;20;;2;0;0;;;43269;1;0
467;6X8I;F8EM;69;2;2,64;17;34,6;1;0;0;14;;32796;1;0
468;6X8I;F8EM;41,6;1;2,7;17;16,5;12;0;0;11,7;1;17209;1;2
469;6X8I;F8EM;77,2;3;2,6;18;47,4;3;0;0;13,5;2;14861;0;0
470;6X8I;F8EM;33,5;1;2,7;18;17,3;2;0;0;8,6;1;16501;1;1
471;6X8I;F8EM;68,7;2;2,64;17;34,6;12;0;0;14,2;1;32796;1;0
472;6X8I;F8EM;62,7;3;2,55;10;;7;0;0;;;33813;0;1
473;6X8I;F8EM;48,2;2;;9;30;7;0;0;6;;32331;1;1
474;VLGF;F8EM;67,2;2;3;5;36,9;4;0;0;11;2;20138;0;0
475;6X8I;F8EM;103,2;3;;11;55,7;5;0;0;19,5;2;28399;2;3
476;W70Q;EL2E;28,3;1;;5;15,4;4;0;0;5,4;1;;;
477;6X8I;F8EM;40,9;1;;22;13;9;0;0;11,4;1;15377;0;1
478;FMVZ;IZIQ;43,8;2;2,5;5;28,4;1;0;0;5;;12104;0;0
479;6X8I;F8EM;118,3;4;2,78;20;60;7;0;0;16,5;5;42751;1;0
480;6X8I;F8EM;78;3;;5;54;3;0;0;8;1;21868;3;0
481;6X8I;F8EM;46,5;1;2,8;5;30;4;0;0;12;;24608;1;0
482;6X8I;F8EM;43;1;2,5;24;20;4;0;0;15;;11827;0;0
483;6X8I;F8EM;70;2;3,45;6;40;6;0;0;20;;23605;0;1
484;6X8I;F8EM;97,8;3;2,7;25;47,3;6;0;0;13,2;5;48669;0;0
485;6X8I;F8EM;70,4;3;2,8;6;41,8;2;0;0;10,5;;42996;1;0
486;6X8I;F8EM;73;2;;4;49;4;0;0;;0;20505;3;1
487;TPAR;IZIQ;65,4;3;2,5;5;49,3;2;0;0;5,1;;;;
488;8HJY;F8EM;50,5;2;2,52;5;28,1;4;0;0;7,8;;;;
489;3I7C;F8EM;45;2;2,5;5;30;1;0;0;5,5;;48492;0;0
490;FJEG;F8EM;31,4;1;2,5;14;16,1;6;0;0;7;;25612;0;0
491;6X8I;F8EM;66,1;3;2,75;11;43,6;5;0;0;17,2;1;33933;1;3
492;6X8I;F8EM;216;4;3;5;86;4;0;0;77;;21740;2;3
493;Y04Q;F8EM;35;1;2,75;9;15;8;0;0;10;1;;;
494;6X8I;F8EM;60,5;2;;18;29,8;10;0;0;13,8;1;42534;0;0
495;6X8I;F8EM;104;5;3,5;6;70;4;0;0;14;0;21773;1;1
496;6X8I;F8EM;136,2;4;3;6;99,5;5;0;0;10,2;;25997;1;1
497;6X8I;F8EM;60,7;2;2,77;25;34,1;8;0;0;12,3;;13594;0;0
498;6X8I;F8EM;55,15;2;;5;35;1;0;0;7,8;0;14620;0;0
499;VLGF;F8EM;77,7;2;;5;30;5;0;0;25;1;14066;1;0
500;KT5I;EL2E;42;2;;4;;2;0;0;;;;;
501;6X8I;F8EM;60,2;3;;9;43,4;1;0;0;6,3;0;12815;1;0
502;6X8I;F8EM;71;2;;3;43;3;0;0;8;0;21566;0;3
503;H8WO;F8EM;72,2;3;;5;42,4;2;0;0;8,3;;;;
504;6X8I;F8EM;54,5;3;2,5;5;35;1;0;0;7;;22976;1;0
505;6X8I;F8EM;58;2;;16;31,1;2;0;0;10;1;18867;0;1
506;6X8I;F8EM;48;2;;21;27,5;7;0;0;10,5;;35055;0;1
507;FMVZ;IZIQ;53;2;;9;27,7;4;0;0;10,4;2;23450;0;0
508;4T1U;IZIQ;34,4;0;;26;24,3;19;0;1;;1;53115;0;1
509;6X8I;F8EM;225;6;;4;134;2;0;0;19,5;2;32864;0;2
510;6X8I;F8EM;34;1;2,5;9;17,6;9;0;0;7,7;;28185;1;0
511;187Y;IZIQ;69;1;;16;13;12;0;0;50;1;;;
512;6X8I;F8EM;43,3;1;;8;;5;0;0;;;39946;1;3
513;6X8I;F8EM;92,2;3;2,87;24;62,4;20;0;0;11;0;30706;0;2
514;0OVA;EQUI;32,4;1;2,7;5;18;1;0;0;10;;;;
515;4KU1;F8EM;51,4;2;2,6;14;29,1;11;0;0;9,3;1;;;
516;6X8I;F8EM;41,3;3;2,5;5;30,8;5;0;0;5,5;;13202;1;1
517;6X8I;F8EM;65,53;3;;2;47,7;2;0;0;5,8;;39533;2;0
518;A7AP;F8EM;52,6;2;2,5;5;28,5;5;0;0;8,5;0;;;
519;6X8I;F8EM;71,3;3;2,66;16;43;10;0;0;10,8;2;33914;1;0
520;6X8I;F8EM;68,1;2;;17;35,4;10;0;0;15,4;;39115;1;0
521;VLGF;F8EM;230,1;3;;3;130;1;0;0;26,1;1;16877;2;3
522;6VBQ;IZIQ;53;2;2,7;25;28;9;0;0;10;0;;;
523;6X8I;F8EM;53,3;1;2,8;10;22,6;4;0;0;11,7;2;36873;0;2
524;ZYPN;F8EM;74,4;3;;5;44,4;3;0;0;8,9;3;;;
525;E66G;F8EM;35;1;2,6;6;15;3;0;0;8,3;2;55901;0;1
526;R9I0;F8EM;55;2;;9;30;9;0;0;8,3;2;;;
527;6X8I;F8EM;57;3;2,5;5;40;2;0;0;6;;19455;1;1
528;6X8I;F8EM;54;2;3;10;;1;0;0;10;;38642;0;0
529;IVEB;LVBX;78,89;3;;12;44,5;3;0;0;15;;;;
530;6X8I;F8EM;45,1;1;2,5;10;20,1;8;0;0;12,2;;34631;0;1
531;6X8I;F8EM;50;2;;12;30,5;3;0;0;7;0;51149;3;1
532;6X8I;F8EM;90;3;2,6;9;43,3;1;0;0;25;0;35151;0;1
533;6X8I;F8EM;67,4;3;2,5;9;48,5;8;0;0;6,2;;47531;0;0
534;TXOA;9N9J;56,2;2;;20;30,4;16;0;0;9,9;;;;
535;6X8I;F8EM;130;5;3;7;82;5;0;0;8,7;4;40277;3;0
536;6X8I;F8EM;100;4;2,75;15;60,9;6;0;0;10,5;2;49888;1;0
537;6VBQ;IZIQ;58,12;2;;12;30,89;5;0;0;12,88;2;;;
538;FJEG;F8EM;91;2;;4;;1;0;0;;;26757;1;3
539;6X8I;F8EM;40;1;;10;;1;0;0;;;47057;1;1
540;6X8I;F8EM;78;3;3,2;5;47,8;3;0;0;10,5;1;19300;2;1
541;T0TI;F8EM;42;2;;3;27;2;0;0;5,5;0;;;
542;ZYPN;F8EM;40;5;;5;28,6;1;0;0;5;0;;;
543;YVBQ;F8EM;56,6;2;3,5;3;29,4;1;1;0;;;35248;3;3
544;6X8I;F8EM;39,1;1;2,65;12;20,1;2;0;0;8,4;;32874;0;1
545;6X8I;F8EM;23,8;1;;18;20;9;0;0;5;;9731;0;0
546;6X8I;F8EM;25;1;3;5;;5;0;0;;;25169;1;1
547;6X8I;F8EM;71,7;3;2,65;9;48,2;3;0;0;9;2;29615;0;3
548;6X8I;F8EM;81,13;3;2,9;24;50,25;6;0;0;14,2;;11312;0;0
549;FMVZ;IZIQ;31;1;2,59;6;16;6;0;0;8;1;18410;0;0
550;6X8I;F8EM;38;1;2,64;18;16;14;0;0;9;;12960;1;1
551;187Y;IZIQ;31,59;1;2,7;19;30,55;2;0;0;9,28;2;;;
552;6X8I;F8EM;33,5;1;2;15;17,5;6;0;0;6,5;;33972;1;1
553;6X8I;F8EM;61,3;2;2,75;18;26;6;0;0;13,8;1;41924;0;0
554;6X8I;F8EM;56,4;3;2,7;5;36;5;0;0;7,6;;47041;1;1
555;6X8I;F8EM;83,1;3;;3;50,9;3;0;0;10,3;;22017;0;2
556;VLGF;F8EM;28,5;1;2,5;5;16;4;0;0;5;1;14852;0;0
557;6X8I;F8EM;32,4;1;2,5;9;17,9;2;0;0;6,2;;51708;0;1
558;24KS;IZIQ;65,5;3;2,6;10;42;7;0;0;8;2;25531;0;0
559;6X8I;F8EM;70,8;3;2,84;7;49,5;4;0;0;8,6;0;25783;2;0
560;6X8I;F8EM;43;2;;16;24,7;8;0;0;12,5;1;29193;1;1
561;Y04Q;F8EM;45,7;1;2,8;9;19,7;1;0;0;16,1;;;;
562;FMVZ;IZIQ;62,5;2;;9;32;1;0;0;10;0;24150;0;0
563;6X8I;F8EM;42;1;2,85;13;18;9;0;0;12;;32869;2;0
564;VLGF;F8EM;59,6;2;2,7;4;35;4;0;0;9,6;1;19161;0;0
565;6X8I;F8EM;67,7;2;3,3;16;38,95;9;0;0;9,9;;37434;1;2
566;6X8I;F8EM;54,4;2;2,75;18;29,6;10;0;0;8,6;2;11187;0;0
567;6X8I;F8EM;106,9;1;3,1;4;38,6;2;0;0;10;0;44056;1;3
568;E66G;F8EM;43;1;2,8;8;18;3;0;0;11;1;56588;0;1
569;6X8I;F8EM;50;2;;25;18;17;0;0;12,5;0;22306;0;1
570;6X8I;F8EM;73,7;2;2,59;24;33,260002;3;0;0;14,5;1;35003;0;1
571;6X8I;F8EM;51;2;2,65;16;29;7;0;0;10,2;1;13770;0;0
572;6X8I;F8EM;64,4;2;2,75;18;31,5;6;0;0;17,2;2;17441;0;0
573;6X8I;F8EM;64,6;2;2,75;23;31,9;9;0;0;15,5;0;21793;0;1
574;6X8I;F8EM;113,1;2;3;6;48,2;2;0;0;23,1;0;24884;2;1
575;6X8I;F8EM;71,6;3;;12;43,1;9;0;0;10,9;;28583;0;1
576;6X8I;F8EM;100;3;;5;42,5;2;0;0;31;1;13836;0;0
577;SV66;IZIQ;59;3;2,5;5;37;1;0;0;7;;84665;0;0
578;FMVZ;IZIQ;68,6;2;;10;42,6;6;0;0;10,8;;12319;0;0
579;Y04Q;F8EM;63;3;2,5;5;;5;0;0;;1;;;
580;6X8I;F8EM;56,7;3;2,5;5;42;3;0;0;5,1;;14738;1;1
581;6X8I;F8EM;365;7;2,9;7;;7;0;0;;;19827;3;3
582;6X8I;F8EM;38;2;;9;;8;0;0;;0;11058;0;0
583;6X8I;F8EM;86;3;2,8;17;55;4;0;0;13;;35181;0;2
584;T7U7;F8EM;54;3;2,5;5;;2;0;0;;;;;
585;6X8I;F8EM;64,6;2;2,8;25;31,5;21;0;0;15,5;1;28841;1;1
586;6X8I;F8EM;40;1;2,75;24;18;24;0;0;11;2;37781;0;0
587;6X8I;F8EM;38,6;1;2,7;17;20;15;0;0;10,6;1;33686;0;0
588;6X8I;F8EM;165;5;;5;114;4;0;0;13;0;25709;3;1
589;6X8I;F8EM;60;2;2,7;14;34,6;2;0;0;9,2;1;34939;0;3
590;6X8I;F8EM;70;2;;13;40;7;0;0;11;;27573;1;0
591;6X8I;F8EM;44;2;;5;28,3;2;0;0;5,9;1;15674;1;0
592;0SI2;F8EM;46;2;;7;30;6;0;0;5;1;;;
593;6X8I;F8EM;38,3;1;2,6;16;19,8;10;0;0;10,1;2;;;
594;IQ4Z;F8EM;64;3;2,5;9;42;1;0;0;10;;65192;1;1
595;SAA3;IZIQ;60,9;3;2,55;5;;2;0;0;6;;;;
596;ANWA;9N9J;65;3;2,5;5;47;3;0;0;7;;;;
597;6X8I;F8EM;42;1;;10;19;8;0;0;9;;11312;0;0
598;FMVZ;IZIQ;42;1;2,6;10;18,6;5;0;0;10,8;1;12416;0;0
599;YVBQ;F8EM;37,9;1;;10;18,8;8;0;0;10,5;;46535;1;2
600;6X8I;F8EM;33,2;1;2,5;12;18,1;4;0;0;6,3;2;47888;0;0
601;6X8I;F8EM;53,7;2;2,5;12;48,3;5;0;0;7;2;50477;2;1
602;FJEG;F8EM;59;3;;9;38;1;0;0;7;0;24925;0;0
603;6X8I;F8EM;32;1;2,5;9;18;6;0;0;6;;36587;1;0
604;6X8I;F8EM;101;3;3;5;62;3;0;0;15;;;;
605;6X8I;F8EM;110;2;3,2;5;66;4;0;0;13;0;23192;3;3
606;WK4Z;EQUI;38,6;2;3;2;24;1;0;0;6;;;;
607;6X8I;F8EM;142;5;;4;95;4;0;0;18;;19896;1;2
608;FMVZ;IZIQ;25;0;;10;;7;0;0;;;;;
609;6X8I;F8EM;44;1;2,6;16;17;11;0;0;10;2;47574;0;0
610;J2O7;F8EM;32;1;3;2;17;1;0;0;7;;;;
611;6X8I;F8EM;46,6;2;2,5;5;;3;0;0;6;2;40249;0;0
612;6X8I;F8EM;135;3;;15;60;9;0;0;23,4;0;27179;1;0
613;N237;F8EM;106;3;2,65;16;55;4;0;0;23;1;;;
614;6X8I;F8EM;41;1;2,8;16;16,8;5;0;0;9,5;1;44881;1;0
615;4KU1;9N9J;43;1;;18;10;12;0;0;20;2;;;
616;6X8I;F8EM;187,3;5;2,56;16;112,4;1;0;0;16,2;;19891;0;1
617;6X8I;F8EM;100;3;;16;52;3;0;0;11;1;37407;1;2
618;6X8I;F8EM;42,4;2;2,7;9;26;5;0;0;8,2;2;44474;1;1
619;6X8I;F8EM;64,5;3;2,8;4;50,64;1;0;0;6;;20463;3;1
620;6X8I;F8EM;130;5;;5;83;2;0;0;14;;22970;1;1
621;6X8I;F8EM;60,7;2;2,77;25;30,5;2;0;0;9,2;;33626;0;0
622;N6YS;IZIQ;37;1;;5;17;5;0;0;8,5;;;;
623;6X8I;F8EM;57,4;2;;23;27,9;21;0;0;11,4;;48847;0;0
624;6X8I;F8EM;42,4;2;2,5;5;28;3;0;0;5,5;1;10876;0;1
625;6X8I;F8EM;50;2;2,65;16;26,5;11;0;0;11;;31962;0;0
626;R27I;F8EM;33;1;;5;;3;0;0;;0;27828;1;0
627;6X8I;F8EM;45;2;;5;28;4;0;0;6;0;10792;1;1
628;6X8I;F8EM;55;2;;16;32,5;14;0;0;10;0;38185;1;1
629;6X8I;F8EM;39,9;1;;25;17,3;22;0;0;11,6;;23314;1;1
630;3SXT;F8EM;59,6;3;2,5;9;38;7;0;0;8;2;;;
631;4KU1;9N9J;55;2;;16;32;15;0;0;11;;;;
632;WVV2;EQUI;35;2;2,45;9;21;9;0;0;6;2;;;
633;6X8I;F8EM;61;2;3,3;6;35;4;0;0;8;;20260;3;1
634;6X8I;F8EM;46;2;2,65;5;30;3;0;0;6;2;19026;0;0
635;6X8I;F8EM;133,9;4;3,6;3;74,99;3;0;0;19,2;;23843;0;3
636;6X8I;F8EM;57;2;2,5;9;29,9;5;0;0;8;;47677;0;0
637;E7X2;IZIQ;30;1;;5;18;3;0;0;6;;28320;1;0
638;GOET;F8EM;47,1;2;;3;29;3;0;0;9;;;;
639;6X8I;F8EM;37;1;;9;17;2;0;0;12;2;9655;1;1
640;6X8I;F8EM;39;1;2,5;9;17;9;0;0;6;2;48100;0;0
641;YVBQ;F8EM;44;2;;5;28,5;1;0;0;6;0;36298;0;0
642;6X8I;F8EM;72;2;;24;37,4;20;0;0;14;;36553;0;0
643;6X8I;F8EM;109,3;2;3,1;6;;5;0;0;28,6;2;32859;1;3
644;6X8I;F8EM;34;1;2,75;23;15,5;22;0;0;9,7;0;21793;0;1
645;6X8I;F8EM;39,6;1;;17;20;17;0;0;9,6;0;7900;1;0
646;R27I;F8EM;31,3;1;2,5;4;18;2;0;0;5,2;1;25382;3;0
647;6X8I;F8EM;59;3;3,4;4;36;2;0;0;8,4;;28030;0;1
648;6X8I;F8EM;183,7;11;3,4;7;138,8;7;0;0;13,3;;23606;0;0
649;6X8I;F8EM;61,5;3;2,92;5;43,2;4;0;0;5,7;1;25407;1;0
650;H8WO;F8EM;58,1;3;2,6;4;41,5;1;0;0;6,5;0;;;
651;4T1U;IZIQ;31,6;1;2,5;4;18;2;0;0;5,4;1;55496;0;0
652;6X8I;F8EM;113;2;3;4;67;2;0;0;22;;25807;0;1
653;6X8I;F8EM;169;5;;12;89;9;0;0;22;1;19008;0;1
654;IQ4Z;F8EM;36;1;;5;20,5;5;0;0;7,8;4;69785;2;3
655;6X8I;F8EM;68,9;3;2,5;9;40,4;4;0;0;8,1;;40476;1;2
656;6X8I;F8EM;131;3;2,8;20;64;19;0;0;50;;39771;1;0
657;6X8I;F8EM;36,3;1;;12;21,5;6;0;0;7,5;0;43441;1;0
658;6X8I;F8EM;131,5;4;3,11;5;88,2;2;0;0;10,4;;25387;0;1
659;6X8I;F8EM;81,1;4;2,7;16;45,1;9;0;0;15,1;2;51811;0;0
660;6X8I;F8EM;483,9;7;3,2;6;312,5;4;0;0;26,4;;23079;3;3
661;6X8I;F8EM;69,75;3;3,4;4;43,3;4;0;0;9,4;;23486;0;0
662;6X8I;F8EM;56;3;2,5;5;40;1;0;0;5,5;;20979;1;0
663;6X8I;F8EM;48,78;2;;25;27;14;0;0;8,98;2;39180;0;1
664;6X8I;F8EM;50;2;2,5;9;32;4;0;0;8;1;13583;0;0
665;6X8I;F8EM;34,09;1;2,64;18;15,9;13;0;0;10,59;2;17755;0;1
666;XNS3;IZIQ;36,6;1;2,7;3;16;2;0;0;11,4;;;;
667;6X8I;F8EM;149,6;4;;12;74,16;4;0;0;17,9;1;35992;0;0
668;6X8I;F8EM;42;1;;17;18;12;0;0;10,7;;17393;0;0
